"host_id","host_url","host_name","num_of_dirty_reviews"
375483777,"https://www.airbnb.com/users/show/375483777","Omar",1
376115356,"https://www.airbnb.com/users/show/376115356","Mutlu",1
376622480,"https://www.airbnb.com/users/show/376622480","Güliz",1
377001242,"https://www.airbnb.com/users/show/377001242","Nergiz",1
377116047,"https://www.airbnb.com/users/show/377116047","Osmann",1
378172776,"https://www.airbnb.com/users/show/378172776","Omer",1
380401388,"https://www.airbnb.com/users/show/380401388","Kenan",1
380420088,"https://www.airbnb.com/users/show/380420088","Hakki",1
380691347,"https://www.airbnb.com/users/show/380691347","Holiday",1
381369199,"https://www.airbnb.com/users/show/381369199","Can",1
382512946,"https://www.airbnb.com/users/show/382512946","Azad",1
382819666,"https://www.airbnb.com/users/show/382819666","Harun",1
386321015,"https://www.airbnb.com/users/show/386321015","Hasan",1
386632280,"https://www.airbnb.com/users/show/386632280","Yeganeh",1
387153698,"https://www.airbnb.com/users/show/387153698","Elif",1
387500263,"https://www.airbnb.com/users/show/387500263","Agu",1
388122427,"https://www.airbnb.com/users/show/388122427","Rezo",1
388266062,"https://www.airbnb.com/users/show/388266062","Hüseyin",1
389325177,"https://www.airbnb.com/users/show/389325177","Mehmet Cihan",1
391416566,"https://www.airbnb.com/users/show/391416566","Yasin",1
391991023,"https://www.airbnb.com/users/show/391991023","Assem",1
392083845,"https://www.airbnb.com/users/show/392083845","Doğan",1
393716575,"https://www.airbnb.com/users/show/393716575","Mirkerim",1
394364899,"https://www.airbnb.com/users/show/394364899","Serdar",1
395367621,"https://www.airbnb.com/users/show/395367621","Mohamed",1
395633838,"https://www.airbnb.com/users/show/395633838","Mustafa",1
397193663,"https://www.airbnb.com/users/show/397193663","Özden",1
397209720,"https://www.airbnb.com/users/show/397209720","Muratcan",1
397844518,"https://www.airbnb.com/users/show/397844518","Merve",1
398289429,"https://www.airbnb.com/users/show/398289429","Okan",1
399791275,"https://www.airbnb.com/users/show/399791275","Tuğba",1
402535724,"https://www.airbnb.com/users/show/402535724","Pınar",1
404115552,"https://www.airbnb.com/users/show/404115552","Ecem",1
408191182,"https://www.airbnb.com/users/show/408191182","Capi Home",1
408312404,"https://www.airbnb.com/users/show/408312404","Arda",1
411537965,"https://www.airbnb.com/users/show/411537965","Kurtulus",1
411908067,"https://www.airbnb.com/users/show/411908067","Merve",1
412032771,"https://www.airbnb.com/users/show/412032771","Eylem",1
412116759,"https://www.airbnb.com/users/show/412116759","Neslihan",1
412219674,"https://www.airbnb.com/users/show/412219674","Mazlum",1
413195133,"https://www.airbnb.com/users/show/413195133","Cigdem",1
415027049,"https://www.airbnb.com/users/show/415027049","Suat",1
415066905,"https://www.airbnb.com/users/show/415066905","Rabab",1
416124371,"https://www.airbnb.com/users/show/416124371","Türkan",1
417120134,"https://www.airbnb.com/users/show/417120134","Bülent",1
418232140,"https://www.airbnb.com/users/show/418232140","Süleyman",1
418946309,"https://www.airbnb.com/users/show/418946309","Hajer",1
419574724,"https://www.airbnb.com/users/show/419574724","Tayfur",1
419966649,"https://www.airbnb.com/users/show/419966649","Hasan",1
420775988,"https://www.airbnb.com/users/show/420775988","Osman",1
420966899,"https://www.airbnb.com/users/show/420966899","Mucahit",1
421004008,"https://www.airbnb.com/users/show/421004008","Ahmad",1
421293801,"https://www.airbnb.com/users/show/421293801","Tuba",1
422591782,"https://www.airbnb.com/users/show/422591782","Kumsal",1
422826891,"https://www.airbnb.com/users/show/422826891","Yusuf",1
423382661,"https://www.airbnb.com/users/show/423382661","Said",1
423387747,"https://www.airbnb.com/users/show/423387747","Doğa",1
423470903,"https://www.airbnb.com/users/show/423470903","Çisel",1
425875375,"https://www.airbnb.com/users/show/425875375","Furkan",1
426038985,"https://www.airbnb.com/users/show/426038985","Furkan",1
426042033,"https://www.airbnb.com/users/show/426042033","Nitish",1
426770001,"https://www.airbnb.com/users/show/426770001","Smf Turizm",1
427603325,"https://www.airbnb.com/users/show/427603325","Cityloft Hotels",1
427759139,"https://www.airbnb.com/users/show/427759139","Ali İbrahim",1
428960488,"https://www.airbnb.com/users/show/428960488","Khorai",1
429286088,"https://www.airbnb.com/users/show/429286088","Vedat",1
429789186,"https://www.airbnb.com/users/show/429789186","Ali",1
429905411,"https://www.airbnb.com/users/show/429905411","Selman",1
430052678,"https://www.airbnb.com/users/show/430052678","Ali",1
430061904,"https://www.airbnb.com/users/show/430061904","İrem & Erdi",1
430541466,"https://www.airbnb.com/users/show/430541466","Timeks Hotel",1
430923973,"https://www.airbnb.com/users/show/430923973","Mustafa",1
434112943,"https://www.airbnb.com/users/show/434112943","Ceylan",1
434507786,"https://www.airbnb.com/users/show/434507786","Elif",1
436285770,"https://www.airbnb.com/users/show/436285770","Harun",1
436416081,"https://www.airbnb.com/users/show/436416081","Saba",1
436488444,"https://www.airbnb.com/users/show/436488444","Tuğba",1
436632207,"https://www.airbnb.com/users/show/436632207","Murat",1
437076169,"https://www.airbnb.com/users/show/437076169","Hakan",1
437650466,"https://www.airbnb.com/users/show/437650466","Ismail",1
438861804,"https://www.airbnb.com/users/show/438861804","Kürşad",1
438876582,"https://www.airbnb.com/users/show/438876582","Ümit",1
440992509,"https://www.airbnb.com/users/show/440992509","Can",1
441817162,"https://www.airbnb.com/users/show/441817162","Maryam",1
442028545,"https://www.airbnb.com/users/show/442028545","Ruşen",1
442948300,"https://www.airbnb.com/users/show/442948300","Jossef",1
444374822,"https://www.airbnb.com/users/show/444374822","Alper",1
444899320,"https://www.airbnb.com/users/show/444899320","Ceyda",1
445555321,"https://www.airbnb.com/users/show/445555321","Mert",1
445835343,"https://www.airbnb.com/users/show/445835343","Adem",1
445985942,"https://www.airbnb.com/users/show/445985942","Vedat",1
446813764,"https://www.airbnb.com/users/show/446813764","Bünyamin",1
447347398,"https://www.airbnb.com/users/show/447347398","Orhan",1
447401252,"https://www.airbnb.com/users/show/447401252","Sue",1
447879961,"https://www.airbnb.com/users/show/447879961","Abdullah",1
448190830,"https://www.airbnb.com/users/show/448190830","Süleyman",1
448710102,"https://www.airbnb.com/users/show/448710102","Mitra",1
449549355,"https://www.airbnb.com/users/show/449549355","Samira",1
450457352,"https://www.airbnb.com/users/show/450457352","Emrullah",1
450637893,"https://www.airbnb.com/users/show/450637893","Serkan",1
451350013,"https://www.airbnb.com/users/show/451350013","Aynur",1
451503695,"https://www.airbnb.com/users/show/451503695","Emir",1
452361405,"https://www.airbnb.com/users/show/452361405","Yavuz",1
452388467,"https://www.airbnb.com/users/show/452388467","Faruk",1
452896306,"https://www.airbnb.com/users/show/452896306","Aydın",1
453572963,"https://www.airbnb.com/users/show/453572963","Sandra Anna Marianne",1
453818702,"https://www.airbnb.com/users/show/453818702","Comelivego",1
454009783,"https://www.airbnb.com/users/show/454009783","Semira",1
454245671,"https://www.airbnb.com/users/show/454245671","Watchara",1
454391203,"https://www.airbnb.com/users/show/454391203","Hüseyin",1
455173081,"https://www.airbnb.com/users/show/455173081","Onur Kürşat",1
455222671,"https://www.airbnb.com/users/show/455222671","Celal",1
455522486,"https://www.airbnb.com/users/show/455522486","Kifah",1
455763371,"https://www.airbnb.com/users/show/455763371","Diren",1
455773333,"https://www.airbnb.com/users/show/455773333","Yasin",1
455997157,"https://www.airbnb.com/users/show/455997157","Nazım",1
456154899,"https://www.airbnb.com/users/show/456154899","Yunus Emre",1
456444979,"https://www.airbnb.com/users/show/456444979","Liliya",1
456586297,"https://www.airbnb.com/users/show/456586297","Hakan",1
456588746,"https://www.airbnb.com/users/show/456588746","Tolga",1
456634751,"https://www.airbnb.com/users/show/456634751","Kahraman",1
457218361,"https://www.airbnb.com/users/show/457218361","The Lima",1
457257839,"https://www.airbnb.com/users/show/457257839","Ramin",1
458587803,"https://www.airbnb.com/users/show/458587803","Kenan",1
459210800,"https://www.airbnb.com/users/show/459210800","Umut",1
459431980,"https://www.airbnb.com/users/show/459431980","Sevgi",1
460398170,"https://www.airbnb.com/users/show/460398170","Çekdar",1
460495252,"https://www.airbnb.com/users/show/460495252","Yunus Emre",1
460926465,"https://www.airbnb.com/users/show/460926465","Bugra Tan",1
461011595,"https://www.airbnb.com/users/show/461011595","Gökhan",1
461170587,"https://www.airbnb.com/users/show/461170587","Tolga",1
462027467,"https://www.airbnb.com/users/show/462027467","Kemal",1
462327490,"https://www.airbnb.com/users/show/462327490","Muhammet",1
462498782,"https://www.airbnb.com/users/show/462498782","Şeyhmus",1
462618750,"https://www.airbnb.com/users/show/462618750","Merve",1
462909202,"https://www.airbnb.com/users/show/462909202","Ömer",1
462999982,"https://www.airbnb.com/users/show/462999982","Mert",1
463673475,"https://www.airbnb.com/users/show/463673475","Alperen",1
463855936,"https://www.airbnb.com/users/show/463855936","Ali Murat",1
464694985,"https://www.airbnb.com/users/show/464694985","Alaa",1
465051741,"https://www.airbnb.com/users/show/465051741","Veysi",1
465561268,"https://www.airbnb.com/users/show/465561268","Kiana",1
466875446,"https://www.airbnb.com/users/show/466875446","Zin D Sefin",1
467089060,"https://www.airbnb.com/users/show/467089060","Emir İlker",1
467400048,"https://www.airbnb.com/users/show/467400048","Ali",1
467745547,"https://www.airbnb.com/users/show/467745547","Anıl Berkay",1
469483719,"https://www.airbnb.com/users/show/469483719","Tarbiya",1
469607107,"https://www.airbnb.com/users/show/469607107","Tuba",1
470368488,"https://www.airbnb.com/users/show/470368488","Bosphorus Residence",1
472051726,"https://www.airbnb.com/users/show/472051726","Saba",1
472325821,"https://www.airbnb.com/users/show/472325821","Celal",1
472891809,"https://www.airbnb.com/users/show/472891809","Ali",1
473471758,"https://www.airbnb.com/users/show/473471758","Engin",1
473492024,"https://www.airbnb.com/users/show/473492024","Ahlatli Turizm",1
473730433,"https://www.airbnb.com/users/show/473730433","Buşra",1
473781001,"https://www.airbnb.com/users/show/473781001","Hakan",1
474520032,"https://www.airbnb.com/users/show/474520032","Gülay",1
474764542,"https://www.airbnb.com/users/show/474764542","Abdullah",1
476584696,"https://www.airbnb.com/users/show/476584696","Gizem",1
477210176,"https://www.airbnb.com/users/show/477210176","Aydın",1
478365407,"https://www.airbnb.com/users/show/478365407","Efe",1
478979717,"https://www.airbnb.com/users/show/478979717","Mari",1
479783428,"https://www.airbnb.com/users/show/479783428","Erol",1
482911386,"https://www.airbnb.com/users/show/482911386","Erhan",1
483811296,"https://www.airbnb.com/users/show/483811296","Serhat",1
484138986,"https://www.airbnb.com/users/show/484138986","Mahsum",1
484237563,"https://www.airbnb.com/users/show/484237563","Ali",1
485953402,"https://www.airbnb.com/users/show/485953402","Tayfun",1
486230056,"https://www.airbnb.com/users/show/486230056","Abdullah",1
115347,"https://www.airbnb.com/users/show/115347","Yavuz Can",1
487813531,"https://www.airbnb.com/users/show/487813531","Diyar",1
121607,"https://www.airbnb.com/users/show/121607","Alen Ziya",1
163554,"https://www.airbnb.com/users/show/163554","Enil Faruk",1
550934,"https://www.airbnb.com/users/show/550934","Melissa Yasemin",1
666066,"https://www.airbnb.com/users/show/666066","Ali",1
825635,"https://www.airbnb.com/users/show/825635","Merve",1
923172,"https://www.airbnb.com/users/show/923172","Tansel",1
1172202,"https://www.airbnb.com/users/show/1172202","Funda",1
1177813,"https://www.airbnb.com/users/show/1177813","Hasan",1
1240900,"https://www.airbnb.com/users/show/1240900","Alberto",1
1277051,"https://www.airbnb.com/users/show/1277051","Mehboob",1
1298849,"https://www.airbnb.com/users/show/1298849","Berkan",1
1438635,"https://www.airbnb.com/users/show/1438635","Ali",1
1542021,"https://www.airbnb.com/users/show/1542021","İlhan",1
1668547,"https://www.airbnb.com/users/show/1668547","Emel",1
1768269,"https://www.airbnb.com/users/show/1768269","Robin",1
1806391,"https://www.airbnb.com/users/show/1806391","Arzu",1
1806816,"https://www.airbnb.com/users/show/1806816","Kaboom Guest House",1
1869420,"https://www.airbnb.com/users/show/1869420","Asli-Ali",1
2054075,"https://www.airbnb.com/users/show/2054075","Doret & Izel",1
2248444,"https://www.airbnb.com/users/show/2248444","Pinar",1
2464199,"https://www.airbnb.com/users/show/2464199","Fahrettin",1
2482520,"https://www.airbnb.com/users/show/2482520","Eyup",1
2541656,"https://www.airbnb.com/users/show/2541656","Başak",1
2552453,"https://www.airbnb.com/users/show/2552453","Ozkan",1
2618254,"https://www.airbnb.com/users/show/2618254","Dodo",1
2618723,"https://www.airbnb.com/users/show/2618723","Miray",1
2671171,"https://www.airbnb.com/users/show/2671171","Emir",1
2803664,"https://www.airbnb.com/users/show/2803664","Furkan",1
2836764,"https://www.airbnb.com/users/show/2836764","Cerith",1
3144818,"https://www.airbnb.com/users/show/3144818","Semih",1
3153216,"https://www.airbnb.com/users/show/3153216","Jelena",1
3162254,"https://www.airbnb.com/users/show/3162254","Adem",1
3187078,"https://www.airbnb.com/users/show/3187078","Buket",1
3242426,"https://www.airbnb.com/users/show/3242426","Kadir",1
3379740,"https://www.airbnb.com/users/show/3379740","Sila",1
3441548,"https://www.airbnb.com/users/show/3441548","Perihan",1
3560383,"https://www.airbnb.com/users/show/3560383","Orkun",1
3742692,"https://www.airbnb.com/users/show/3742692","Elif",1
3944343,"https://www.airbnb.com/users/show/3944343","Ayla",1
4137180,"https://www.airbnb.com/users/show/4137180","Ahmet",1
4381034,"https://www.airbnb.com/users/show/4381034","Zeynep",1
4402515,"https://www.airbnb.com/users/show/4402515","Astrid",1
5039210,"https://www.airbnb.com/users/show/5039210","Ferhan",1
5208181,"https://www.airbnb.com/users/show/5208181","Revşan",1
5213558,"https://www.airbnb.com/users/show/5213558","Hatice",1
5287634,"https://www.airbnb.com/users/show/5287634","Hasan",1
5582235,"https://www.airbnb.com/users/show/5582235","Nadia",1
5595644,"https://www.airbnb.com/users/show/5595644","Berk",1
5649277,"https://www.airbnb.com/users/show/5649277","Isak Izi",1
5780153,"https://www.airbnb.com/users/show/5780153","Idil",1
5995910,"https://www.airbnb.com/users/show/5995910","Aslı",1
6088298,"https://www.airbnb.com/users/show/6088298","Taha",1
6161095,"https://www.airbnb.com/users/show/6161095","Alper",1
6347560,"https://www.airbnb.com/users/show/6347560","Esra",1
6403505,"https://www.airbnb.com/users/show/6403505","A.Buğra",1
6649170,"https://www.airbnb.com/users/show/6649170","Nil And Hikmet",1
6735146,"https://www.airbnb.com/users/show/6735146","Noa",1
6754227,"https://www.airbnb.com/users/show/6754227","Enise",1
7700968,"https://www.airbnb.com/users/show/7700968","Irem",1
7714907,"https://www.airbnb.com/users/show/7714907","Merve, Arif, Emre",1
7828633,"https://www.airbnb.com/users/show/7828633","Erkin",1
7970790,"https://www.airbnb.com/users/show/7970790","Lisya",1
8073183,"https://www.airbnb.com/users/show/8073183","Hatice",1
8253194,"https://www.airbnb.com/users/show/8253194","Mr Ramazan",1
8667929,"https://www.airbnb.com/users/show/8667929","Arek",1
8688607,"https://www.airbnb.com/users/show/8688607","Julie",1
9401668,"https://www.airbnb.com/users/show/9401668","Serpil",1
9695575,"https://www.airbnb.com/users/show/9695575","Rasim",1
9707790,"https://www.airbnb.com/users/show/9707790","Eray",1
9910238,"https://www.airbnb.com/users/show/9910238","Murat",1
10613916,"https://www.airbnb.com/users/show/10613916","Mehmet",1
10648396,"https://www.airbnb.com/users/show/10648396","Emre",1
10790256,"https://www.airbnb.com/users/show/10790256","Farouq",1
11229126,"https://www.airbnb.com/users/show/11229126","Zehra",1
11565075,"https://www.airbnb.com/users/show/11565075","Ugur",1
11597638,"https://www.airbnb.com/users/show/11597638","Dilek",1
12030616,"https://www.airbnb.com/users/show/12030616","Ergin",1
12094732,"https://www.airbnb.com/users/show/12094732","Deniz",1
12207425,"https://www.airbnb.com/users/show/12207425","Serdar",1
12574816,"https://www.airbnb.com/users/show/12574816","Calanthe",1
12691959,"https://www.airbnb.com/users/show/12691959","Mahmut",1
12756893,"https://www.airbnb.com/users/show/12756893","Demir",1
13143367,"https://www.airbnb.com/users/show/13143367","Gurubish",1
13306236,"https://www.airbnb.com/users/show/13306236","Efecan",1
13368778,"https://www.airbnb.com/users/show/13368778","Turner",1
13385335,"https://www.airbnb.com/users/show/13385335","Tayfun",1
13394984,"https://www.airbnb.com/users/show/13394984","Guzel",1
13594447,"https://www.airbnb.com/users/show/13594447","Shanti",1
13918324,"https://www.airbnb.com/users/show/13918324","Oyku",1
13930586,"https://www.airbnb.com/users/show/13930586","Devran",1
14674999,"https://www.airbnb.com/users/show/14674999","Akin",1
15325507,"https://www.airbnb.com/users/show/15325507","Alper",1
15506158,"https://www.airbnb.com/users/show/15506158","Cesur",1
15600860,"https://www.airbnb.com/users/show/15600860","Selim",1
15895168,"https://www.airbnb.com/users/show/15895168","Fatih",1
16078628,"https://www.airbnb.com/users/show/16078628","İsmail",1
16907406,"https://www.airbnb.com/users/show/16907406","Taylan",1
17294177,"https://www.airbnb.com/users/show/17294177","Emre",1
18256295,"https://www.airbnb.com/users/show/18256295","Rifat",1
19247240,"https://www.airbnb.com/users/show/19247240","Alexandra",1
19633173,"https://www.airbnb.com/users/show/19633173","Zeynep & Gökhan",1
19676247,"https://www.airbnb.com/users/show/19676247","Nilay",1
19735125,"https://www.airbnb.com/users/show/19735125","Demet",1
19976561,"https://www.airbnb.com/users/show/19976561","Erol",1
20015157,"https://www.airbnb.com/users/show/20015157","Mehmet",1
20175342,"https://www.airbnb.com/users/show/20175342","Nick",1
20401140,"https://www.airbnb.com/users/show/20401140","Miray",1
20712669,"https://www.airbnb.com/users/show/20712669","Island Apart Hotel",1
20844601,"https://www.airbnb.com/users/show/20844601","Yusuf",1
20879246,"https://www.airbnb.com/users/show/20879246","Dilan",1
21157339,"https://www.airbnb.com/users/show/21157339","Lale",1
21324857,"https://www.airbnb.com/users/show/21324857","Burcu",1
21533965,"https://www.airbnb.com/users/show/21533965","Oval",1
21593285,"https://www.airbnb.com/users/show/21593285","Ozlem",1
21913149,"https://www.airbnb.com/users/show/21913149","Firdevs",1
22311246,"https://www.airbnb.com/users/show/22311246","Mounia",1
22635461,"https://www.airbnb.com/users/show/22635461","Tümay",1
22745013,"https://www.airbnb.com/users/show/22745013","Aston",1
23037290,"https://www.airbnb.com/users/show/23037290","Ömer",1
23138260,"https://www.airbnb.com/users/show/23138260","Aysun&Nima",1
23772567,"https://www.airbnb.com/users/show/23772567","Sera",1
24070165,"https://www.airbnb.com/users/show/24070165","Ahmet",1
24269943,"https://www.airbnb.com/users/show/24269943","Özgür",1
24372853,"https://www.airbnb.com/users/show/24372853","Ishann",1
24551553,"https://www.airbnb.com/users/show/24551553","Pinar",1
24669238,"https://www.airbnb.com/users/show/24669238","Ersen",1
24729226,"https://www.airbnb.com/users/show/24729226","Rahsan",1
24771689,"https://www.airbnb.com/users/show/24771689","Aziz",1
24776786,"https://www.airbnb.com/users/show/24776786","Qahar",1
24925273,"https://www.airbnb.com/users/show/24925273","Danyal",1
25028518,"https://www.airbnb.com/users/show/25028518","Buse",1
26045721,"https://www.airbnb.com/users/show/26045721","Huseyin Asim",1
27585120,"https://www.airbnb.com/users/show/27585120","Ayşen",1
27787812,"https://www.airbnb.com/users/show/27787812","Tevfik",1
28375315,"https://www.airbnb.com/users/show/28375315","Kazim",1
28553908,"https://www.airbnb.com/users/show/28553908","Umut",1
30549921,"https://www.airbnb.com/users/show/30549921","Ari",1
31201220,"https://www.airbnb.com/users/show/31201220","Hidir",1
31403169,"https://www.airbnb.com/users/show/31403169","Murat",1
32180071,"https://www.airbnb.com/users/show/32180071","Erhan",1
33174017,"https://www.airbnb.com/users/show/33174017","Ata",1
33633665,"https://www.airbnb.com/users/show/33633665","Onur",1
33669241,"https://www.airbnb.com/users/show/33669241","Enes",1
34187305,"https://www.airbnb.com/users/show/34187305","Can Aslan",1
34255768,"https://www.airbnb.com/users/show/34255768","Osman",1
34416018,"https://www.airbnb.com/users/show/34416018","Muro",1
34531550,"https://www.airbnb.com/users/show/34531550","Carolina",1
35882848,"https://www.airbnb.com/users/show/35882848","Günay",1
35931761,"https://www.airbnb.com/users/show/35931761","Osman",1
36784261,"https://www.airbnb.com/users/show/36784261","Hilal",1
37198132,"https://www.airbnb.com/users/show/37198132","Semih",1
37392823,"https://www.airbnb.com/users/show/37392823","Hayrettin",1
39673267,"https://www.airbnb.com/users/show/39673267","Andres",1
40033067,"https://www.airbnb.com/users/show/40033067","Aytunç",1
40169007,"https://www.airbnb.com/users/show/40169007","Nail",1
40405810,"https://www.airbnb.com/users/show/40405810","Mustafa Barış",1
40592344,"https://www.airbnb.com/users/show/40592344","Abdurrahim",1
40949635,"https://www.airbnb.com/users/show/40949635","Arzu & Ozancan",1
42834314,"https://www.airbnb.com/users/show/42834314","Ahmet",1
43810816,"https://www.airbnb.com/users/show/43810816","Ezgi",1
44145203,"https://www.airbnb.com/users/show/44145203","Hakan",1
44678293,"https://www.airbnb.com/users/show/44678293","Jale",1
45578315,"https://www.airbnb.com/users/show/45578315","Ecem",1
45588188,"https://www.airbnb.com/users/show/45588188","Buğra",1
45886108,"https://www.airbnb.com/users/show/45886108","Murat",1
46340311,"https://www.airbnb.com/users/show/46340311","Galateia",1
46439088,"https://www.airbnb.com/users/show/46439088","Gökçe",1
47165712,"https://www.airbnb.com/users/show/47165712","Mert",1
47169554,"https://www.airbnb.com/users/show/47169554","Stay Inn Taksim",1
47192193,"https://www.airbnb.com/users/show/47192193","Yaren",1
47404369,"https://www.airbnb.com/users/show/47404369","Oktay",1
48037874,"https://www.airbnb.com/users/show/48037874","Ş.Sezai",1
50038823,"https://www.airbnb.com/users/show/50038823","TC Hale",1
51149502,"https://www.airbnb.com/users/show/51149502","Burak",1
52207319,"https://www.airbnb.com/users/show/52207319","Kemal",1
54580932,"https://www.airbnb.com/users/show/54580932","Tufan",1
55152407,"https://www.airbnb.com/users/show/55152407","Missy",1
56450603,"https://www.airbnb.com/users/show/56450603","Gence",1
57033197,"https://www.airbnb.com/users/show/57033197","Murat",1
57436134,"https://www.airbnb.com/users/show/57436134","Çiğdem",1
57790793,"https://www.airbnb.com/users/show/57790793","Rubil",1
57895721,"https://www.airbnb.com/users/show/57895721","Utku",1
60252605,"https://www.airbnb.com/users/show/60252605","Selay",1
61061847,"https://www.airbnb.com/users/show/61061847","Hayrullah Selami",1
64005421,"https://www.airbnb.com/users/show/64005421","Güven",1
64341054,"https://www.airbnb.com/users/show/64341054","Fatih",1
64956002,"https://www.airbnb.com/users/show/64956002","Faruk",1
66778229,"https://www.airbnb.com/users/show/66778229","Adnan Kemal",1
67601315,"https://www.airbnb.com/users/show/67601315","Aydin",1
67720635,"https://www.airbnb.com/users/show/67720635","Andromeda",1
69523003,"https://www.airbnb.com/users/show/69523003","Aykut",1
69623558,"https://www.airbnb.com/users/show/69623558","Ali",1
69728291,"https://www.airbnb.com/users/show/69728291","Reema",1
70106187,"https://www.airbnb.com/users/show/70106187","Selçuk",1
70217851,"https://www.airbnb.com/users/show/70217851","Adroniki",1
70980869,"https://www.airbnb.com/users/show/70980869","Uğur",1
71145574,"https://www.airbnb.com/users/show/71145574","Bugra",1
72666837,"https://www.airbnb.com/users/show/72666837","Axel",1
74019005,"https://www.airbnb.com/users/show/74019005","Serhat",1
74088203,"https://www.airbnb.com/users/show/74088203","Yeşim",1
74285317,"https://www.airbnb.com/users/show/74285317","Ayse",1
74601202,"https://www.airbnb.com/users/show/74601202","Elcin",1
75161779,"https://www.airbnb.com/users/show/75161779","Omer",1
75344364,"https://www.airbnb.com/users/show/75344364","Murat",1
76803773,"https://www.airbnb.com/users/show/76803773","Konuralp",1
77941603,"https://www.airbnb.com/users/show/77941603","Serkan",1
79201183,"https://www.airbnb.com/users/show/79201183","Aytaç",1
80173531,"https://www.airbnb.com/users/show/80173531","Sana",1
80520926,"https://www.airbnb.com/users/show/80520926","Sedat",1
83214269,"https://www.airbnb.com/users/show/83214269","Mustafa",1
83950466,"https://www.airbnb.com/users/show/83950466","Cem",1
85276100,"https://www.airbnb.com/users/show/85276100","Hasan Sermet",1
87410942,"https://www.airbnb.com/users/show/87410942","Ameen",1
88629121,"https://www.airbnb.com/users/show/88629121","Ilyas",1
88699345,"https://www.airbnb.com/users/show/88699345","Hasan",1
89297069,"https://www.airbnb.com/users/show/89297069","Ece",1
89349890,"https://www.airbnb.com/users/show/89349890","Levent",1
93019909,"https://www.airbnb.com/users/show/93019909","Alper",1
96641611,"https://www.airbnb.com/users/show/96641611","Adam",1
97511378,"https://www.airbnb.com/users/show/97511378","Ugur",1
100672952,"https://www.airbnb.com/users/show/100672952","Görkem",1
101967068,"https://www.airbnb.com/users/show/101967068","Murat",1
103185849,"https://www.airbnb.com/users/show/103185849","J. Mete",1
103481072,"https://www.airbnb.com/users/show/103481072","Social",1
103585853,"https://www.airbnb.com/users/show/103585853","Kemal",1
104626413,"https://www.airbnb.com/users/show/104626413","Azamatjon",1
105932424,"https://www.airbnb.com/users/show/105932424","Mehmet",1
110963228,"https://www.airbnb.com/users/show/110963228","Halil",1
113365720,"https://www.airbnb.com/users/show/113365720","Oben",1
116186199,"https://www.airbnb.com/users/show/116186199","Ilayda E.",1
120193818,"https://www.airbnb.com/users/show/120193818","Shiva",1
123623588,"https://www.airbnb.com/users/show/123623588","Pasant",1
125180456,"https://www.airbnb.com/users/show/125180456","Baybars",1
132678504,"https://www.airbnb.com/users/show/132678504","Fatih",1
133399422,"https://www.airbnb.com/users/show/133399422","Omer",1
139104797,"https://www.airbnb.com/users/show/139104797","Wassim",1
139217168,"https://www.airbnb.com/users/show/139217168","Ecem",1
139599827,"https://www.airbnb.com/users/show/139599827","Charlotte And Rich",1
140566627,"https://www.airbnb.com/users/show/140566627","Diclé",1
140891269,"https://www.airbnb.com/users/show/140891269","Elif",1
144442006,"https://www.airbnb.com/users/show/144442006","Funda",1
145113663,"https://www.airbnb.com/users/show/145113663","Hami",1
145321264,"https://www.airbnb.com/users/show/145321264","Burcu",1
145947650,"https://www.airbnb.com/users/show/145947650","Nil",1
145954209,"https://www.airbnb.com/users/show/145954209","Mert",1
146004114,"https://www.airbnb.com/users/show/146004114","Ali Rıza",1
146088852,"https://www.airbnb.com/users/show/146088852","Erdal",1
146382202,"https://www.airbnb.com/users/show/146382202","Hussam",1
148918172,"https://www.airbnb.com/users/show/148918172","Miran",1
149048434,"https://www.airbnb.com/users/show/149048434","Sühendan",1
151076454,"https://www.airbnb.com/users/show/151076454","Bilgehan",1
151209115,"https://www.airbnb.com/users/show/151209115","Yıldıray",1
154053123,"https://www.airbnb.com/users/show/154053123","Tughan",1
155581969,"https://www.airbnb.com/users/show/155581969","Olcay",1
156206170,"https://www.airbnb.com/users/show/156206170","Onur",1
158680805,"https://www.airbnb.com/users/show/158680805","Servet",1
158800482,"https://www.airbnb.com/users/show/158800482","Cüneyt",1
159283889,"https://www.airbnb.com/users/show/159283889","Eylül",1
160993210,"https://www.airbnb.com/users/show/160993210","Beliz",1
161938727,"https://www.airbnb.com/users/show/161938727","Murat",1
162120611,"https://www.airbnb.com/users/show/162120611","Abdurrahman",1
163340695,"https://www.airbnb.com/users/show/163340695","Andrew And Kardelen",1
164923148,"https://www.airbnb.com/users/show/164923148","Osmann",1
165655811,"https://www.airbnb.com/users/show/165655811","Berker",1
167171141,"https://www.airbnb.com/users/show/167171141","Ilkem Onur",1
167808860,"https://www.airbnb.com/users/show/167808860","Ömer",1
168293201,"https://www.airbnb.com/users/show/168293201","Yiğit",1
170212362,"https://www.airbnb.com/users/show/170212362","Samet",1
171856417,"https://www.airbnb.com/users/show/171856417","Gafur",1
172469903,"https://www.airbnb.com/users/show/172469903","Hakan",1
172847013,"https://www.airbnb.com/users/show/172847013","Duygu",1
173232302,"https://www.airbnb.com/users/show/173232302","Sirenam",1
174930184,"https://www.airbnb.com/users/show/174930184","Nasri",1
177711603,"https://www.airbnb.com/users/show/177711603","Fatih",1
179164961,"https://www.airbnb.com/users/show/179164961","Yousef",1
